Run,Organism,create_date,geo_loc_name_country,geo_loc_name_country_continent,Collection_Date,isolation_source,HOST
SRR13268783,Salmonella enterica,2020-12-20T04:10:00Z,USA,North America,22/10/2017,sediment,
SRR13268784,Salmonella enterica,2020-12-20T04:11:00Z,USA,North America,22/01/2018,sediment,
SRR13268785,Salmonella enterica,2020-12-20T04:09:00Z,USA,North America,05/02/2017,sediment,missing
SRR13268786,Salmonella enterica,2020-12-20T04:11:00Z,USA,North America,23/01/2018,sediment,
SRR14213293,Escherichia coli,2021-04-12T16:40:00Z,,,1975,cerebrospinal fluid from newborn infant,Homo sapiens
SRR17096108,Escherichia coli,2021-12-02T12:24:00Z,USA,North America,18/04/2018,Ec-FL1-3 2-week old broiler chicken on fresh pine shavings infected with Salmonella enterica serovar Heidelberg,Gallus gallus domesticus
SRR14239089,Salmonella enterica,2021-04-14T18:31:00Z,Tunisia,Africa,2015,environment,
SRR14250192,Klebsiella oxytoca,2021-04-15T18:55:00Z,USA,North America,2018-05,urine,Homo sapiens
SRR14272148,Enterobacter hormaechei subsp. xiangfangensis,2021-04-19T11:10:00Z,India,Asia,28/02/2019,blood,Homo sapiens
SRR13212344,Enterobacter asburiae,2020-12-07T20:26:00Z,China,Asia,2019-11,,Rice
SRR13219826,Escherichia coli,2020-12-08T14:42:00Z,USA,North America,2018,stool,Homo sapiens
SRR13219827,Escherichia coli,2020-12-08T14:43:00Z,USA,North America,2018,stool,Homo sapiens
SRR13219828,Escherichia coli,2020-12-08T14:42:00Z,USA,North America,2017,stool,Homo sapiens
SRR13219829,Klebsiella pneumoniae,2020-12-08T14:42:00Z,USA,North America,2017,stool,Homo sapiens
SRR13219830,Escherichia coli,2020-12-08T14:43:00Z,USA,North America,2018,stool,Homo sapiens
SRR13219831,Escherichia coli,2020-12-08T14:42:00Z,USA,North America,2018,stool,Homo sapiens
SRR13219832,Escherichia coli,2020-12-08T14:41:00Z,USA,North America,2018,stool,Homo sapiens
SRR13219833,Escherichia coli,2020-12-08T14:41:00Z,USA,North America,2017,stool,Homo sapiens
SRR13219834,Escherichia coli,2020-12-08T14:41:00Z,USA,North America,2017,stool,Homo sapiens
SRR13219835,Escherichia coli,2020-12-08T14:42:00Z,USA,North America,2017,stool,Homo sapiens
SRR13219836,Escherichia coli,2020-12-08T14:42:00Z,USA,North America,2017,stool,Homo sapiens
SRR13219837,Escherichia coli,2020-12-08T14:43:00Z,USA,North America,2017,stool,Homo sapiens
SRR13219838,Escherichia coli,2020-12-08T14:42:00Z,USA,North America,2018,stool,Homo sapiens
SRR13219839,Escherichia coli,2020-12-08T14:40:00Z,USA,North America,2018,stool,Homo sapiens
SRR13192467,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192468,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192469,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192470,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192471,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192472,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192473,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192474,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192475,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192476,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192477,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192478,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192479,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192480,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192481,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192482,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192483,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192484,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192485,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192486,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192487,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192488,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192489,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192490,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192491,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192492,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192493,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192494,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192495,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192496,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192497,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192498,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192499,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192500,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192501,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192502,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192503,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192504,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192505,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192506,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192507,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192508,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192509,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192510,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192511,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192512,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192513,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192514,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192515,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192516,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192517,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192518,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192519,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192520,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192521,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192522,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192523,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192524,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192525,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192526,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192527,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192528,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192529,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192530,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192531,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192532,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192533,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192534,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192535,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192536,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192537,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192538,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192539,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192540,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192541,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192542,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192543,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192544,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192545,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192546,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192547,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192548,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192549,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192550,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192551,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192552,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192553,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192554,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192555,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192556,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192557,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192558,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192559,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192560,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192561,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192562,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192563,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192564,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192565,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192566,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192567,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192568,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192569,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192570,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192571,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192572,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192573,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192574,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192575,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192576,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192577,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192578,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192579,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192580,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192581,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192582,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192583,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192584,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192585,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192586,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192587,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192588,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192589,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192590,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192591,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192592,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192593,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192594,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192595,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192596,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192597,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192598,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192599,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192600,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192601,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192602,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192603,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192604,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192605,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192606,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192607,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192608,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192609,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192610,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192611,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192612,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192613,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192614,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192615,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192616,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192617,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192618,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192619,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192620,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192621,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192622,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192623,Salmonella enterica,2020-12-03T12:41:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR13192624,Salmonella enterica,2020-12-03T12:40:00Z,Spain,Europe,01/05/2013,broiler feces,Gallus gallus
SRR17041171,Salmonella enterica subsp. enterica serovar Gallinarum,2021-11-26T02:02:00Z,uncalculated,uncalculated,missing,,missing
SRR17041176,Salmonella enterica subsp. enterica serovar Hissar,2021-11-26T02:01:00Z,uncalculated,uncalculated,missing,,missing
SRR17041179,Salmonella enterica subsp. enterica serovar Typhimurium,2021-11-26T02:04:00Z,uncalculated,uncalculated,missing,,missing
SRR17041182,Salmonella enterica subsp. enterica serovar Gallinarum,2021-11-26T02:04:00Z,uncalculated,uncalculated,missing,,missing
SRR13198517,Escherichia coli,2020-12-04T14:41:00Z,China,Asia,2018-10,,
SRR17117412,Klebsiella pneumoniae,2021-12-03T12:44:00Z,Kenya,Africa,19/10/2015,Nairobi,Homo sapiens
ERR7441047,Klebsiella pneumoniae,2021-12-15T23:08:00Z,Germany,Europe,not provided,N.A.,
SRR14251553,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251554,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251555,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251556,Escherichia coli,2021-04-16T06:16:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251557,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251558,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251559,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251560,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251561,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251562,Escherichia coli,2021-04-16T06:13:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251563,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251564,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
SRR14251565,Escherichia coli,2021-04-16T06:12:00Z,uncalculated,uncalculated,not applicable,Experimental Batch Culture,
